game_id,is_win,player_id,date
240,1,144,2
240,0,142,2
241,1,103,2
241,0,145,2
242,1,51,2
242,0,147,2
243,1,125,2
243,0,61,2
244,1,93,2
244,0,12,2
245,1,52,2
245,0,21,2
246,1,105,2
246,0,46,2
247,1,150,2
247,0,13,2
248,1,113,2
248,0,1,2
249,1,102,2
249,0,28,2
250,1,76,2
250,0,57,2
251,1,154,2
251,0,82,2
252,1,127,2
252,0,39,2
253,1,69,2
253,0,40,2
254,1,107,2
254,0,27,2
255,1,45,2
255,0,97,2
256,1,49,2
256,0,99,2
257,1,120,2
257,0,47,2
258,1,124,2
258,0,123,2
259,1,3,2
259,0,87,2
260,1,6,2
260,0,117,2
261,1,79,2
261,0,55,2
262,1,144,2
262,0,103,2
263,1,125,2
263,0,51,2
264,1,52,2
264,0,93,2
265,1,150,2
265,0,105,2
266,1,113,2
266,0,102,2
267,1,154,2
267,0,76,2
268,1,69,2
268,0,127,2
269,1,107,2
269,0,45,2
270,1,49,2
270,0,120,2
271,1,124,2
271,0,3,2
272,1,6,2
272,0,79,2
273,1,125,2
273,0,144,2
274,1,150,2
274,0,52,2
275,1,154,2
275,0,113,2
276,1,107,2
276,0,69,2
277,1,49,2
277,0,124,2
278,1,6,2
278,0,125,2
279,1,154,2
279,0,150,2
280,1,49,2
280,0,107,2
281,1,154,2
281,0,6,2
282,1,154,2
282,0,49,2
283,1,39,2
283,0,97,2
284,1,11,2
284,0,65,2
285,1,89,2
285,0,81,2
286,1,102,2
286,0,9,2
287,1,94,2
287,0,69,2
288,1,155,2
288,0,156,2
289,1,62,2
289,0,63,2
290,1,28,2
290,0,157,2
291,1,111,2
291,0,76,2
292,1,71,2
292,0,78,2
293,1,80,2
293,0,40,2
294,1,123,2
294,0,104,2
295,1,121,2
295,0,158,2
296,1,95,2
296,0,34,2
297,1,59,2
297,0,77,2
298,1,30,2
298,0,142,2
299,1,11,2
299,0,39,2
300,1,102,2
300,0,89,2
301,1,155,2
301,0,94,2
302,1,28,2
302,0,62,2
303,1,71,2
303,0,111,2
304,1,80,2
304,0,123,2
305,1,121,2
305,0,95,2
306,1,59,2
306,0,30,2
307,1,102,2
307,0,11,2
308,1,28,2
308,0,155,2
309,1,71,2
309,0,80,2
310,1,59,2
310,0,121,2
311,1,28,2
311,0,102,2
312,1,59,2
312,0,71,2
313,1,59,2
313,0,28,2
314,1,150,2
314,0,77,2
315,1,142,2
315,0,9,2
316,1,55,2
316,0,159,2
317,1,118,2
317,0,87,2
318,1,71,2
318,0,117,2
319,1,125,2
319,0,57,2
320,1,114,2
320,0,49,2
321,1,97,2
321,0,65,2
322,1,105,2
322,0,160,2
323,1,161,2
323,0,162,2
324,1,153,2
324,0,32,2
325,1,122,2
325,0,163,2
326,1,164,2
326,0,165,2
327,1,91,2
327,0,166,2
328,1,48,2
328,0,167,2
329,1,95,2
329,0,36,2
330,1,168,2
330,0,169,2
331,1,170,2
331,0,171,2
332,1,172,2
332,0,173,2
333,1,174,2
333,0,175,2
334,1,176,2
334,0,177,2
335,1,178,2
335,0,179,2
336,1,180,2
336,0,181,2
337,1,76,2
337,0,44,2
338,1,3,2
338,0,16,2
339,1,127,2
339,0,182,2
340,1,155,2
340,0,104,2
341,1,120,2
341,0,144,2
342,1,119,2
342,0,123,2
343,1,124,2
343,0,20,2
344,1,45,2
344,0,39,2
345,1,183,2
345,0,184,2
346,1,115,2
346,0,185,2
347,1,26,2
347,0,186,2
348,1,187,2
348,0,188,2
349,1,189,2
349,0,130,2
350,1,190,2
350,0,191,2
351,1,192,2
351,0,193,2
352,1,81,2
352,0,67,2
353,1,194,2
353,0,195,2
354,1,196,2
354,0,197,2
355,1,198,2
355,0,199,2
356,1,200,2
356,0,201,2
357,1,202,2
357,0,203,2
358,1,204,2
358,0,205,2
359,1,206,2
359,0,207,2
360,1,208,2
360,0,51,2
361,1,3,2
361,0,142,2
362,1,147,2
362,0,209,2
363,1,155,2
363,0,118,2
364,1,71,2
364,0,120,2
365,1,125,2
365,0,29,2
366,1,25,2
366,0,64,2
367,1,97,2
367,0,28,2
368,1,184,2
368,0,105,2
369,1,210,2
369,0,211,2
370,1,32,2
370,0,212,2
371,1,213,2
371,0,214,2
372,1,130,2
372,0,165,2
373,1,91,2
373,0,191,2
374,1,215,2
374,0,216,2
375,1,217,2
375,0,218,2
376,1,219,2
376,0,220,2
377,1,221,2
377,0,222,2
378,1,223,2
378,0,173,2
379,1,175,2
379,0,224,2
380,1,225,2
380,0,177,2
381,1,205,2
381,0,178,2
382,1,207,2
382,0,180,2
383,1,76,2
383,0,226,2
384,1,9,2
384,0,59,2
385,1,182,2
385,0,227,2
386,1,87,2
386,0,140,2
387,1,144,2
387,0,228,2
388,1,119,2
388,0,57,2
389,1,114,2
389,0,20,2
390,1,65,2
390,0,39,2
391,1,183,2
391,0,160,2
392,1,229,2
392,0,230,2
393,1,26,2
393,0,153,2
394,1,231,2
394,0,232,2
395,1,164,2
395,0,189,2
396,1,190,2
396,0,166,2
397,1,233,2
397,0,167,2
398,1,36,2
398,0,234,2
399,1,194,2
399,0,235,2
400,1,236,2
400,0,171,2
401,1,237,2
401,0,199,2
402,1,174,2
402,0,201,2
403,1,202,2
403,0,176,2
404,1,204,2
404,0,179,2
405,1,238,2
405,0,239,2
406,1,154,2
406,0,240,2
407,1,3,2
407,0,71,2
408,1,114,2
408,0,241,2
409,1,55,2
409,0,61,2
410,1,102,2
410,0,39,2
411,1,160,2
411,0,138,2
412,1,81,2
412,0,92,2
413,1,16,2
413,0,30,2
414,1,148,2
414,0,151,2
415,1,242,2
415,0,17,2
416,1,243,2
416,0,51,2
417,1,52,2
417,0,47,2
418,1,120,2
418,0,244,2
419,1,150,2
419,0,245,2
420,1,184,2
420,0,246,2
421,1,82,2
421,0,228,2
422,1,13,2
422,0,9,2
423,1,37,2
423,0,247,2
424,1,100,2
424,0,62,2
425,1,41,2
425,0,40,2
426,1,134,2
426,0,140,2
427,1,65,2
427,0,72,2
428,1,78,2
428,0,28,2
429,1,101,2
429,0,19,2
430,1,121,2
430,0,31,2
431,1,155,2
431,0,69,2
432,1,15,2
432,0,83,2
433,1,117,2
433,0,248,2
434,1,77,2
434,0,147,2
435,1,94,2
435,0,249,2
436,1,23,2
436,0,20,2
437,1,111,2
437,0,63,2
438,1,46,2
438,0,250,2
439,1,21,2
439,0,24,2
440,1,251,2
440,0,252,2
441,1,106,2
441,0,115,2
442,1,34,2
442,0,253,2
443,1,95,2
443,0,108,2
444,1,27,2
444,0,254,2
445,1,255,2
445,0,68,2
446,1,256,2
446,0,66,2
447,1,73,2
447,0,257,2
448,1,258,2
448,0,74,2
449,1,144,2
449,0,89,2
450,1,7,2
450,0,84,2
451,1,14,2
451,0,91,2
452,1,76,2
452,0,97,2
453,1,5,2
453,0,259,2
454,1,154,2
454,0,55,2
455,1,3,2
455,0,102,2
456,1,114,2
456,0,160,2
457,1,81,2
457,0,242,2
458,1,16,2
458,0,243,2
459,1,52,2
459,0,148,2
460,1,120,2
460,0,82,2
461,1,13,2
461,0,150,2
462,1,184,2
462,0,37,2
463,1,65,2
463,0,100,2
464,1,78,2
464,0,41,2
465,1,101,2
465,0,134,2
466,1,121,2
466,0,117,2
467,1,155,2
467,0,77,2
468,1,94,2
468,0,15,2
469,1,23,2
469,0,21,2
470,1,111,2
470,0,251,2
471,1,46,2
471,0,106,2
472,1,34,2
472,0,255,2
473,1,256,2
473,0,95,2
474,1,73,2
474,0,27,2
475,1,14,2
475,0,258,2
476,1,76,2
476,0,144,2
477,1,7,2
477,0,5,2
478,1,154,2
478,0,81,2
479,1,3,2
479,0,16,2
480,1,114,2
480,0,52,2
481,1,120,2
481,0,65,2
482,1,13,2
482,0,78,2
483,1,184,2
483,0,101,2
484,1,121,2
484,0,23,2
485,1,155,2
485,0,111,2
486,1,46,2
486,0,94,2
487,1,14,2
487,0,34,2
488,1,76,2
488,0,256,2
489,1,73,2
489,0,7,2
490,1,154,2
490,0,120,2
491,1,3,2
491,0,13,2
492,1,184,2
492,0,114,2
493,1,121,2
493,0,14,2
494,1,155,2
494,0,76,2
495,1,46,2
495,0,73,2
496,1,154,2
496,0,121,2
497,1,3,2
497,0,155,2
498,1,46,2
498,0,184,2
499,1,260,2
499,0,261,2
500,1,262,2
500,0,263,2
501,1,119,2
501,0,15,2
502,1,107,2
502,0,19,2
503,1,125,2
503,0,147,2
504,1,264,2
504,0,47,2
505,1,82,2
505,0,14,2
506,1,155,2
506,0,265,2
507,1,115,2
507,0,266,2
508,1,100,2
508,0,79,2
509,1,16,2
509,0,59,2
510,1,105,2
510,0,94,2
511,1,121,2
511,0,242,2
512,1,102,2
512,0,132,2
513,1,109,2
513,0,46,2
514,1,120,2
514,0,7,2
515,1,76,2
515,0,93,2
516,1,52,2
516,0,37,2
517,1,66,2
517,0,61,2
518,1,11,2
518,0,108,2
519,1,140,2
519,0,267,2
520,1,17,2
520,0,20,2
521,1,111,2
521,0,77,2
522,1,118,2
522,0,161,2
523,1,268,2
523,0,34,2
524,1,150,2
524,0,145,2
525,1,25,2
525,0,157,2
526,1,21,2
526,0,31,2
527,1,71,2
527,0,269,2
528,1,101,2
528,0,241,2
529,1,228,2
529,0,55,2
530,1,95,2
530,0,144,2
531,1,151,2
531,0,73,2
532,1,81,2
532,0,270,2
533,1,28,2
533,0,40,2
534,1,114,2
534,0,134,2
535,1,72,2
535,0,6,2
536,1,99,2
536,0,123,2
537,1,113,2
537,0,106,2
538,1,253,2
538,0,65,2
539,1,142,2
539,0,57,2
540,1,53,2
540,0,84,2
541,1,23,2
541,0,271,2
542,1,78,2
542,0,75,2
543,1,5,2
543,0,104,2
544,1,117,2
544,0,80,2
545,1,51,2
545,0,44,2
546,1,124,2
546,0,27,2
547,1,91,2
547,0,240,2
548,1,3,2
548,0,30,2
549,1,119,2
549,0,264,2
550,1,107,2
550,0,82,2
551,1,125,2
551,0,155,2
552,1,115,2
552,0,105,2
553,1,100,2
553,0,121,2
554,1,16,2
554,0,102,2
555,1,52,2
555,0,109,2
556,1,66,2
556,0,120,2
557,1,76,2
557,0,11,2
558,1,118,2
558,0,140,2
559,1,17,2
559,0,268,2
560,1,150,2
560,0,111,2
561,1,25,2
561,0,101,2
562,1,228,2
562,0,21,2
563,1,95,2
563,0,71,2
564,1,114,2
564,0,151,2
565,1,81,2
565,0,72,2
566,1,28,2
566,0,99,2
567,1,113,2
567,0,53,2
568,1,23,2
568,0,253,2
569,1,142,2
569,0,78,2
570,1,124,2
570,0,5,2
571,1,117,2
571,0,91,2
572,1,3,2
572,0,51,2
573,1,119,2
573,0,115,2
574,1,107,2
574,0,100,2
575,1,16,2
575,0,125,2
576,1,118,2
576,0,52,2
577,1,17,2
577,0,66,2
578,1,150,2
578,0,76,2
579,1,114,2
579,0,25,2
580,1,228,2
580,0,81,2
581,1,95,2
581,0,28,2
582,1,113,2
582,0,124,2
583,1,23,2
583,0,117,2
584,1,3,2
584,0,142,2
585,1,119,2
585,0,118,2
586,1,107,2
586,0,17,2
587,1,16,2
587,0,150,2
588,1,113,2
588,0,114,2
589,1,228,2
589,0,23,2
590,1,95,2
590,0,3,2
591,1,119,2
591,0,113,2
592,1,228,2
592,0,107,2
593,1,95,2
593,0,16,2
594,1,78,2
594,0,102,2
595,1,119,2
595,0,140,2
596,1,3,2
596,0,66,2
597,1,20,2
597,0,48,2
598,1,272,2
598,0,152,2
599,1,273,2
599,0,22,2
600,1,7,2
600,0,274,2
601,1,27,2
601,0,47,2
602,1,63,2
602,0,92,2
603,1,43,2
603,0,144,2
604,1,52,2
604,0,25,2
605,1,28,2
605,0,85,2
606,1,39,2
606,0,42,2
607,1,114,2
607,0,46,2
608,1,84,2
608,0,269,2
609,1,128,2
609,0,275,2
610,1,101,2
610,0,168,2
611,1,71,2
611,0,244,2
612,1,90,2
612,0,14,2
613,1,276,2
613,0,151,2
614,1,95,2
614,0,77,2
615,1,89,2
615,0,59,2
616,1,184,2
616,0,5,2
617,1,49,2
617,0,31,2
618,1,9,2
618,0,34,2
619,1,118,2
619,0,277,2
620,1,142,2
620,0,45,2
621,1,61,2
621,0,278,2
622,1,15,2
622,0,37,2
623,1,51,2
623,0,75,2
624,1,131,2
624,0,279,2
625,1,79,2
625,0,73,2
626,1,4,2
626,0,280,2
627,1,13,2
627,0,29,2
628,1,109,2
628,0,259,2
629,1,97,2
629,0,111,2
630,1,253,2
630,0,16,2
631,1,115,2
631,0,105,2
632,1,69,2
632,0,281,2
633,1,62,2
633,0,19,2
634,1,161,2
634,0,104,2
635,1,40,2
635,0,130,2
636,1,87,2
636,0,17,2
637,1,53,2
637,0,282,2
638,1,108,2
638,0,155,2
639,1,147,2
639,0,251,2
640,1,124,2
640,0,241,2
641,1,99,2
641,0,54,2
642,1,78,2
642,0,20,2
643,1,119,2
643,0,272,2
644,1,3,2
644,0,273,2
645,1,43,2
645,0,7,2
646,1,52,2
646,0,27,2
647,1,63,2
647,0,28,2
648,1,39,2
648,0,128,2
649,1,101,2
649,0,114,2
650,1,71,2
650,0,84,2
651,1,90,2
651,0,89,2
652,1,184,2
652,0,276,2
653,1,49,2
653,0,95,2
654,1,9,2
654,0,61,2
655,1,118,2
655,0,15,2
656,1,142,2
656,0,51,2
657,1,13,2
657,0,131,2
658,1,109,2
658,0,79,2
659,1,97,2
659,0,4,2
660,1,253,2
660,0,62,2
661,1,161,2
661,0,115,2
662,1,40,2
662,0,69,2
663,1,147,2
663,0,87,2
664,1,53,2
664,0,124,2
665,1,108,2
665,0,99,2
666,1,78,2
666,0,43,2
667,1,52,2
667,0,119,2
668,1,3,2
668,0,63,2
669,1,39,2
669,0,90,2
670,1,101,2
670,0,184,2
671,1,71,2
671,0,49,2
672,1,13,2
672,0,9,2
673,1,118,2
673,0,109,2
674,1,97,2
674,0,142,2
675,1,147,2
675,0,253,2
676,1,53,2
676,0,161,2
677,1,108,2
677,0,40,2
678,1,78,2
678,0,39,2
679,1,101,2
679,0,52,2
680,1,3,2
680,0,71,2
681,1,13,2
681,0,147,2
682,1,53,2
682,0,118,2
683,1,97,2
683,0,108,2
684,1,13,2
684,0,78,2
685,1,101,2
685,0,53,2
686,1,3,2
686,0,97,2
687,1,117,2
687,0,107,2
688,1,127,2
688,0,27,2
689,1,151,2
689,0,84,2
690,1,6,2
690,0,147,2
691,1,47,2
691,0,17,2
692,1,42,2
692,0,115,2
693,1,66,2
693,0,16,2
694,1,132,2
694,0,248,2
695,1,184,2
695,0,72,2
696,1,183,2
696,0,91,2
697,1,59,2
697,0,272,2
698,1,46,2
698,0,241,2
699,1,82,2
699,0,104,2
700,1,228,2
700,0,44,2
701,1,9,2
701,0,283,2
702,1,19,2
702,0,123,2
703,1,23,2
703,0,74,2
704,1,55,2
704,0,25,2
705,1,140,2
705,0,255,2
706,1,12,2
706,0,155,2
707,1,14,2
707,0,136,2
708,1,5,2
708,0,121,2
709,1,21,2
709,0,284,2
710,1,124,2
710,0,101,2
711,1,98,2
711,0,75,2
712,1,49,2
712,0,36,2
713,1,61,2
713,0,20,2
714,1,53,2
714,0,100,2
715,1,81,2
715,0,83,2
716,1,120,2
716,0,285,2
717,1,79,2
717,0,113,2
718,1,30,2
718,0,154,2
719,1,117,2
719,0,151,2
720,1,127,2
720,0,6,2
721,1,47,2
721,0,66,2
722,1,132,2
722,0,42,2
723,1,184,2
723,0,59,2
724,1,46,2
724,0,183,2
725,1,82,2
725,0,9,2
726,1,228,2
726,0,19,2
727,1,140,2
727,0,23,2
728,1,55,2
728,0,12,2
729,1,21,2
729,0,14,2
730,1,124,2
730,0,5,2
731,1,98,2
731,0,61,2
732,1,53,2
732,0,49,2
733,1,81,2
733,0,79,2
734,1,120,2
734,0,30,2
735,1,117,2
735,0,47,2
736,1,127,2
736,0,132,2
737,1,184,2
737,0,82,2
738,1,228,2
738,0,46,2
739,1,21,2
739,0,140,2
740,1,55,2
740,0,124,2
741,1,98,2
741,0,81,2
742,1,53,2
742,0,120,2
743,1,117,2
743,0,184,2
744,1,127,2
744,0,228,2
745,1,21,2
745,0,98,2
746,1,55,2
746,0,53,2
747,1,21,2
747,0,117,2
748,1,127,2
748,0,55,2
749,1,127,2
749,0,69,2
750,1,28,2
750,0,39,2
751,1,113,2
751,0,121,2
752,1,132,2
752,0,106,2
753,1,97,2
753,0,90,2
754,1,100,2
754,0,82,2
755,1,55,2
755,0,44,2
756,1,99,2
756,0,75,2
757,1,125,2
757,0,79,2
758,1,17,2
758,0,109,2
759,1,108,2
759,0,102,2
760,1,142,2
760,0,27,2
761,1,23,2
761,0,91,2
762,1,284,2
762,0,144,2
763,1,78,2
763,0,51,2
764,1,93,2
764,0,11,2
765,1,119,2
765,0,240,2
766,1,283,2
766,0,9,2
767,1,120,2
767,0,242,2
768,1,25,2
768,0,124,2
769,1,269,2
769,0,21,2
770,1,101,2
770,0,105,2
771,1,118,2
771,0,280,2
772,1,3,2
772,0,52,2
773,1,107,2
773,0,30,2
774,1,40,2
774,0,111,2
775,1,123,2
775,0,15,2
776,1,150,2
776,0,46,2
777,1,49,2
777,0,147,2
778,1,53,2
778,0,45,2
779,1,95,2
779,0,6,2
780,1,184,2
780,0,114,2
781,1,127,2
781,0,28,2
782,1,113,2
782,0,132,2
783,1,100,2
783,0,97,2
784,1,99,2
784,0,55,2
785,1,17,2
785,0,125,2
786,1,108,2
786,0,142,2
787,1,23,2
787,0,284,2
788,1,78,2
788,0,93,2
789,1,119,2
789,0,283,2
790,1,120,2
790,0,25,2
791,1,101,2
791,0,269,2
792,1,118,2
792,0,3,2
793,1,107,2
793,0,40,2
794,1,150,2
794,0,123,2
795,1,49,2
795,0,53,2
796,1,95,2
796,0,184,2
797,1,127,2
797,0,113,2
798,1,100,2
798,0,99,2
799,1,17,2
799,0,108,2
800,1,23,2
800,0,78,2
801,1,120,2
801,0,119,2
802,1,118,2
802,0,101,2
803,1,107,2
803,0,150,2
804,1,49,2
804,0,95,2
805,1,127,2
805,0,100,2
806,1,23,2
806,0,17,2
807,1,118,2
807,0,120,2
808,1,49,2
808,0,107,2
809,1,127,2
809,0,23,2
810,1,118,2
810,0,49,2
811,1,127,2
811,0,118,2
812,1,152,2
812,0,81,2
813,1,82,2
813,0,286,2
814,1,151,2
814,0,9,2
815,1,100,2
815,0,147,2
816,1,117,2
816,0,77,2
817,1,76,2
817,0,111,2
818,1,287,2
818,0,13,2
819,1,23,2
819,0,57,2
820,1,27,2
820,0,4,2
821,1,228,2
821,0,11,2
822,1,155,2
822,0,104,2
823,1,106,2
823,0,15,2
824,1,21,2
824,0,75,2
825,1,39,2
825,0,136,2
826,1,242,2
826,0,53,2
827,1,243,2
827,0,71,2
828,1,121,2
828,0,73,2
829,1,89,2
829,0,16,2
830,1,241,2
830,0,34,2
831,1,78,2
831,0,92,2
832,1,61,2
832,0,41,2
833,1,5,2
833,0,144,2
834,1,59,2
834,0,79,2
835,1,115,2
835,0,65,2
836,1,105,2
836,0,90,2
837,1,52,2
837,0,20,2
838,1,101,2
838,0,46,2
839,1,140,2
839,0,47,2
840,1,30,2
840,0,74,2
841,1,55,2
841,0,40,2
842,1,283,2
842,0,103,2
843,1,240,2
843,0,284,2
844,1,152,2
844,0,127,2
845,1,82,2
845,0,123,2
846,1,120,2
846,0,151,2
847,1,100,2
847,0,132,2
848,1,117,2
848,0,150,2
849,1,76,2
849,0,269,2
850,1,287,2
850,0,95,2
851,1,119,2
851,0,23,2
852,1,125,2
852,0,27,2
853,1,184,2
853,0,228,2
854,1,28,2
854,0,155,2
855,1,91,2
855,0,106,2
856,1,49,2
856,0,21,2
857,1,39,2
857,0,45,2
858,1,242,2
858,0,44,2
859,1,107,2
859,0,243,2
860,1,121,2
860,0,99,2
861,1,113,2
861,0,89,2
862,1,241,2
862,0,114,2
863,1,93,2
863,0,78,2
864,1,142,2
864,0,61,2
865,1,5,2
865,0,108,2
866,1,25,2
866,0,59,2
867,1,3,2
867,0,115,2
868,1,105,2
868,0,97,2
869,1,6,2
869,0,52,2
870,1,69,2
870,0,101,2
871,1,124,2
871,0,140,2
872,1,30,2
872,0,118,2
873,1,55,2
873,0,109,2
