game_id,is_win,player_id,date
16,1,72,1
16,1,73,1
16,1,74,1
16,1,75,1
16,0,81,1
16,0,82,1
16,0,83,1
16,0,84,1
16,0,85,1
17,1,41,1
17,1,42,1
17,1,43,1
17,1,44,1
17,1,45,1
17,0,31,1
17,0,32,1
17,0,33,1
17,0,34,1
17,0,35,1
18,1,86,1
18,1,87,1
18,1,88,1
18,1,89,1
18,1,90,1
18,0,76,1
18,0,77,1
18,0,78,1
18,0,79,1
18,0,80,1
19,1,56,1
19,1,57,1
19,1,58,1
19,1,59,1
19,1,60,1
19,0,51,1
19,0,52,1
19,0,53,1
19,0,54,1
19,0,55,1
20,1,21,1
20,1,22,1
20,1,23,1
20,1,24,1
20,1,25,1
20,0,61,1
20,0,62,1
20,0,63,1
20,0,64,1
20,0,65,1
21,1,116,1
21,1,117,1
21,1,118,1
21,1,119,1
21,1,120,1
21,0,67,1
21,0,68,1
21,0,69,1
21,0,10,1
21,0,70,1
22,1,111,1
22,1,112,1
22,1,113,1
22,1,114,1
22,1,115,1
22,0,121,1
22,0,122,1
22,0,123,1
22,0,124,1
22,0,125,1
23,1,111,1
23,1,112,1
23,1,113,1
23,1,114,1
23,1,115,1
23,0,91,1
23,0,92,1
23,0,93,1
23,0,94,1
23,0,95,1
24,1,121,1
24,1,122,1
24,1,123,1
24,1,124,1
24,1,125,1
24,0,96,1
24,0,97,1
24,0,98,1
24,0,99,1
24,0,100,1
25,1,81,1
25,1,82,1
25,1,83,1
25,1,84,1
25,1,85,1
25,0,36,1
25,0,37,1
25,0,38,1
25,0,39,1
25,0,40,1
26,1,31,1
26,1,32,1
26,1,33,1
26,1,34,1
26,1,35,1
26,0,86,1
26,0,87,1
26,0,88,1
26,0,89,1
26,0,90,1
27,1,6,1
27,1,7,1
27,1,8,1
27,1,9,1
27,1,66,1
27,0,21,1
27,0,22,1
27,0,23,1
27,0,24,1
27,0,25,1
28,1,51,1
28,1,52,1
28,1,53,1
28,1,54,1
28,1,55,1
28,0,116,1
28,0,117,1
28,0,118,1
28,0,119,1
28,0,120,1
29,1,31,1
29,1,32,1
29,1,33,1
29,1,34,1
29,1,35,1
29,0,51,1
29,0,52,1
29,0,53,1
29,0,54,1
29,0,55,1
30,1,81,1
30,1,82,1
30,1,83,1
30,1,84,1
30,1,85,1
30,0,6,1
30,0,7,1
30,0,8,1
30,0,9,1
30,0,66,1
31,1,51,1
31,1,52,1
31,1,53,1
31,1,54,1
31,1,55,1
31,0,126,1
31,0,127,1
31,0,128,1
31,0,129,1
31,0,130,1
32,1,67,1
32,1,68,1
32,1,131,1
32,1,10,1
32,1,70,1
32,0,101,1
32,0,102,1
32,0,103,1
32,0,104,1
32,0,105,1
33,1,101,1
33,1,102,1
33,1,103,1
33,1,104,1
33,1,105,1
33,0,12,1
33,0,13,1
33,0,14,1
33,0,132,1
33,0,15,1
34,1,126,1
34,1,127,1
34,1,128,1
34,1,129,1
34,1,130,1
34,0,16,1
34,0,17,1
34,0,18,1
34,0,19,1
34,0,20,1
35,1,121,1
35,1,122,1
35,1,133,1
35,1,123,1
35,1,125,1
35,0,91,1
35,0,92,1
35,0,93,1
35,0,94,1
35,0,95,1
36,1,31,1
36,1,134,1
36,1,33,1
36,1,34,1
36,1,35,1
36,0,21,1
36,0,22,1
36,0,24,1
36,0,135,1
36,0,25,1
37,1,111,1
37,1,112,1
37,1,113,1
37,1,114,1
37,1,115,1
37,0,51,1
37,0,52,1
37,0,53,1
37,0,54,1
37,0,55,1
38,1,136,1
38,1,137,1
38,1,138,1
38,1,139,1
38,1,140,1
38,0,141,1
38,0,142,1
38,0,143,1
38,0,144,1
38,0,145,1
39,1,111,1
39,1,112,1
39,1,113,1
39,1,114,1
39,1,115,1
39,0,11,1
39,0,12,1
39,0,13,1
39,0,14,1
39,0,15,1
40,1,101,1
40,1,102,1
40,1,103,1
40,1,104,1
40,1,105,1
40,0,121,1
40,0,122,1
40,0,133,1
40,0,123,1
40,0,125,1
41,1,106,1
41,1,107,1
41,1,108,1
41,1,109,1
41,1,110,1
41,0,146,1
41,0,81,1
41,0,83,1
41,0,84,1
41,0,85,1
42,1,26,1
42,1,27,1
42,1,28,1
42,1,29,1
42,1,30,1
42,0,147,1
42,0,148,1
42,0,149,1
42,0,150,1
42,0,151,1
43,1,141,1
43,1,142,1
43,1,143,1
43,1,144,1
43,1,145,1
43,0,152,1
43,0,153,1
43,0,154,1
43,0,155,1
43,0,156,1
44,1,157,1
44,1,158,1
44,1,159,1
44,1,160,1
44,1,161,1
44,0,162,1
44,0,163,1
44,0,164,1
44,0,165,1
44,0,166,1
45,1,111,1
45,1,112,1
45,1,113,1
45,1,114,1
45,1,115,1
45,0,101,1
45,0,102,1
45,0,103,1
45,0,104,1
45,0,105,1
46,1,167,1
46,1,168,1
46,1,169,1
46,1,170,1
46,1,171,1
46,0,172,1
46,0,173,1
46,0,174,1
46,0,175,1
46,0,176,1
47,1,177,1
47,1,178,1
47,1,179,1
47,1,180,1
47,1,181,1
47,0,182,1
47,0,86,1
47,0,183,1
47,0,87,1
47,0,88,1
48,1,51,1
48,1,52,1
48,1,53,1
48,1,54,1
48,1,55,1
48,0,11,1
48,0,12,1
48,0,13,1
48,0,14,1
48,0,15,1
49,1,182,1
49,1,86,1
49,1,183,1
49,1,87,1
49,1,88,1
49,0,16,1
49,0,17,1
49,0,18,1
49,0,19,1
49,0,20,1
50,1,26,1
50,1,27,1
50,1,28,1
50,1,29,1
50,1,30,1
50,0,141,1
50,0,142,1
50,0,143,1
50,0,144,1
50,0,145,1
51,1,136,1
51,1,137,1
51,1,138,1
51,1,139,1
51,1,140,1
51,0,106,1
51,0,107,1
51,0,108,1
51,0,109,1
51,0,110,1
52,1,101,1
52,1,102,1
52,1,103,1
52,1,104,1
52,1,105,1
52,0,184,1
52,0,185,1
52,0,186,1
52,0,187,1
52,0,188,1
53,1,116,1
53,1,117,1
53,1,118,1
53,1,119,1
53,1,120,1
53,0,16,1
53,0,17,1
53,0,18,1
53,0,19,1
53,0,20,1
54,1,189,1
54,1,190,1
54,1,191,1
54,1,192,1
54,1,193,1
54,0,194,1
54,0,195,1
54,0,196,1
54,0,197,1
54,0,198,1
55,1,26,1
55,1,27,1
55,1,28,1
55,1,29,1
55,1,30,1
55,0,136,1
55,0,137,1
55,0,138,1
55,0,139,1
55,0,140,1
56,1,116,1
56,1,117,1
56,1,118,1
56,1,119,1
56,1,120,1
56,0,101,1
56,0,102,1
56,0,103,1
56,0,104,1
56,0,105,1
57,1,16,1
57,1,17,1
57,1,18,1
57,1,19,1
57,1,20,1
57,0,21,1
57,0,22,1
57,0,199,1
57,0,24,1
57,0,135,1
58,1,177,1
58,1,178,1
58,1,179,1
58,1,180,1
58,1,181,1
58,0,11,1
58,0,12,1
58,0,13,1
58,0,14,1
58,0,15,1
59,1,71,1
59,1,72,1
59,1,73,1
59,1,74,1
59,1,75,1
59,0,200,1
59,0,201,1
59,0,202,1
59,0,203,1
59,0,204,1
60,1,26,1
60,1,27,1
60,1,28,1
60,1,29,1
60,1,30,1
60,0,116,1
60,0,117,1
60,0,118,1
60,0,119,1
60,0,120,1
61,1,56,1
61,1,57,1
61,1,58,1
61,1,59,1
61,1,60,1
61,0,205,1
61,0,206,1
61,0,207,1
61,0,208,1
61,0,209,1
62,1,210,1
62,1,211,1
62,1,212,1
62,1,213,1
62,1,214,1
62,0,215,1
62,0,216,1
62,0,217,1
62,0,218,1
62,0,219,1
63,1,220,1
63,1,221,1
63,1,222,1
63,1,223,1
63,1,224,1
63,0,225,1
63,0,226,1
63,0,227,1
63,0,228,1
63,0,229,1
64,1,230,1
64,1,231,1
64,1,232,1
64,1,233,1
64,1,234,1
64,0,235,1
64,0,236,1
64,0,237,1
64,0,238,1
64,0,239,1
65,1,56,1
65,1,57,1
65,1,58,1
65,1,59,1
65,1,60,1
65,0,210,1
65,0,211,1
65,0,212,1
65,0,213,1
65,0,214,1
66,1,220,1
66,1,221,1
66,1,222,1
66,1,223,1
66,1,224,1
66,0,230,1
66,0,231,1
66,0,232,1
66,0,233,1
66,0,234,1
67,1,41,1
67,1,42,1
67,1,43,1
67,1,44,1
67,1,45,1
67,0,240,1
67,0,241,1
67,0,242,1
67,0,243,1
67,0,244,1
68,1,31,1
68,1,32,1
68,1,33,1
68,1,34,1
68,1,35,1
68,0,245,1
68,0,246,1
68,0,247,1
68,0,248,1
68,0,249,1
69,1,250,1
69,1,251,1
69,1,252,1
69,1,253,1
69,1,254,1
69,0,255,1
69,0,256,1
69,0,257,1
69,0,258,1
69,0,259,1
70,1,260,1
70,1,261,1
70,1,262,1
70,1,263,1
70,1,264,1
70,0,265,1
70,0,266,1
70,0,267,1
70,0,268,1
70,0,269,1
71,1,41,1
71,1,42,1
71,1,43,1
71,1,44,1
71,1,45,1
71,0,31,1
71,0,32,1
71,0,33,1
71,0,34,1
71,0,35,1
72,1,250,1
72,1,251,1
72,1,252,1
72,1,253,1
72,1,254,1
72,0,260,1
72,0,261,1
72,0,262,1
72,0,263,1
72,0,264,1
73,1,270,1
73,1,271,1
73,1,272,1
73,1,273,1
73,1,274,1
73,0,275,1
73,0,276,1
73,0,277,1
73,0,278,1
73,0,279,1
74,1,280,1
74,1,281,1
74,1,282,1
74,1,283,1
74,1,284,1
74,0,285,1
74,0,286,1
74,0,287,1
74,0,288,1
74,0,289,1
75,1,290,1
75,1,291,1
75,1,292,1
75,1,293,1
75,1,294,1
75,0,295,1
75,0,296,1
75,0,297,1
75,0,298,1
75,0,299,1
76,1,300,1
76,1,301,1
76,1,302,1
76,1,303,1
76,1,304,1
76,0,305,1
76,0,306,1
76,0,307,1
76,0,308,1
76,0,309,1
77,1,51,1
77,1,52,1
77,1,53,1
77,1,54,1
77,1,55,1
77,0,26,1
77,0,27,1
77,0,28,1
77,0,29,1
77,0,30,1
78,1,126,1
78,1,127,1
78,1,128,1
78,1,129,1
78,1,130,1
78,0,201,1
78,0,202,1
78,0,203,1
78,0,204,1
78,0,310,1
79,1,71,1
79,1,72,1
79,1,73,1
79,1,74,1
79,1,75,1
79,0,311,1
79,0,312,1
79,0,313,1
79,0,314,1
79,0,315,1
80,1,215,1
80,1,216,1
80,1,217,1
80,1,218,1
80,1,219,1
80,0,205,1
80,0,206,1
80,0,207,1
80,0,208,1
80,0,209,1
81,1,235,1
81,1,236,1
81,1,237,1
81,1,238,1
81,1,239,1
81,0,225,1
81,0,226,1
81,0,227,1
81,0,228,1
81,0,229,1
82,1,215,1
82,1,216,1
82,1,217,1
82,1,218,1
82,1,219,1
82,0,210,1
82,0,211,1
82,0,212,1
82,0,213,1
82,0,214,1
83,1,230,1
83,1,231,1
83,1,232,1
83,1,233,1
83,1,234,1
83,0,235,1
83,0,236,1
83,0,237,1
83,0,238,1
83,0,239,1
84,1,245,1
84,1,246,1
84,1,247,1
84,1,248,1
84,1,249,1
84,0,240,1
84,0,241,1
84,0,242,1
84,0,243,1
84,0,244,1
85,1,265,1
85,1,266,1
85,1,267,1
85,1,268,1
85,1,269,1
85,0,255,1
85,0,256,1
85,0,257,1
85,0,258,1
85,0,259,1
86,1,31,1
86,1,32,1
86,1,33,1
86,1,34,1
86,1,35,1
86,0,245,1
86,0,246,1
86,0,247,1
86,0,248,1
86,0,249,1
87,1,265,1
87,1,266,1
87,1,267,1
87,1,268,1
87,1,269,1
87,0,260,1
87,0,261,1
87,0,262,1
87,0,263,1
87,0,264,1
88,1,316,1
88,1,317,1
88,1,318,1
88,1,319,1
88,1,320,1
88,0,321,1
88,0,322,1
88,0,323,1
88,0,324,1
88,0,325,1
89,1,305,1
89,1,306,1
89,1,307,1
89,1,308,1
89,1,309,1
89,0,326,1
89,0,327,1
89,0,328,1
89,0,329,1
89,0,330,1
90,1,331,1
90,1,332,1
90,1,333,1
90,1,334,1
90,1,335,1
90,0,270,1
90,0,271,1
90,0,272,1
90,0,273,1
90,0,274,1
91,1,336,1
91,1,337,1
91,1,338,1
91,1,339,1
91,1,340,1
91,0,316,1
91,0,317,1
91,0,318,1
91,0,319,1
91,0,320,1
92,1,341,1
92,1,342,1
92,1,343,1
92,1,344,1
92,1,345,1
92,0,285,1
92,0,286,1
92,0,287,1
92,0,288,1
92,0,289,1
93,1,346,1
93,1,347,1
93,1,348,1
93,1,349,1
93,1,350,1
93,0,290,1
93,0,291,1
93,0,292,1
93,0,293,1
93,0,294,1
94,1,295,1
94,1,296,1
94,1,297,1
94,1,298,1
94,1,299,1
94,0,351,1
94,0,352,1
94,0,353,1
94,0,354,1
94,0,355,1
95,1,356,1
95,1,357,1
95,1,358,1
95,1,359,1
95,1,360,1
95,0,326,1
95,0,327,1
95,0,328,1
95,0,329,1
95,0,330,1
96,1,16,1
96,1,17,1
96,1,18,1
96,1,19,1
96,1,20,1
96,0,51,1
96,0,52,1
96,0,53,1
96,0,54,1
96,0,55,1
97,1,177,1
97,1,178,1
97,1,179,1
97,1,180,1
97,1,181,1
97,0,21,1
97,0,22,1
97,0,361,1
97,0,199,1
97,0,135,1
98,1,11,1
98,1,12,1
98,1,13,1
98,1,14,1
98,1,15,1
98,0,126,1
98,0,127,1
98,0,128,1
98,0,129,1
98,0,130,1
99,1,230,1
99,1,231,1
99,1,232,1
99,1,233,1
99,1,234,1
99,0,56,1
99,0,57,1
99,0,58,1
99,0,59,1
99,0,60,1
100,1,220,1
100,1,221,1
100,1,222,1
100,1,223,1
100,1,224,1
100,0,215,1
100,0,216,1
100,0,217,1
100,0,218,1
100,0,219,1
101,1,265,1
101,1,266,1
101,1,267,1
101,1,268,1
101,1,269,1
101,0,41,1
101,0,42,1
101,0,43,1
101,0,44,1
101,0,45,1
102,1,250,1
102,1,251,1
102,1,252,1
102,1,253,1
102,1,254,1
102,0,31,1
102,0,32,1
102,0,33,1
102,0,34,1
102,0,35,1
103,1,280,1
103,1,281,1
103,1,282,1
103,1,283,1
103,1,284,1
103,0,351,1
103,0,352,1
103,0,353,1
103,0,354,1
103,0,355,1
104,1,362,1
104,1,363,1
104,1,364,1
104,1,365,1
104,1,366,1
104,0,11,1
104,0,12,1
104,0,13,1
104,0,14,1
104,0,15,1
105,1,111,1
105,1,112,1
105,1,113,1
105,1,114,1
105,1,115,1
105,0,182,1
105,0,86,1
105,0,183,1
105,0,87,1
105,0,88,1
106,1,182,1
106,1,86,1
106,1,183,1
106,1,87,1
106,1,88,1
106,0,126,1
106,0,127,1
106,0,128,1
106,0,129,1
106,0,130,1
107,1,56,1
107,1,57,1
107,1,58,1
107,1,59,1
107,1,60,1
107,0,215,1
107,0,216,1
107,0,217,1
107,0,218,1
107,0,219,1
108,1,230,1
108,1,231,1
108,1,232,1
108,1,233,1
108,1,234,1
108,0,220,1
108,0,221,1
108,0,222,1
108,0,223,1
108,0,224,1
109,1,41,1
109,1,42,1
109,1,43,1
109,1,44,1
109,1,45,1
109,0,31,1
109,0,32,1
109,0,33,1
109,0,34,1
109,0,35,1
110,1,250,1
110,1,251,1
110,1,252,1
110,1,253,1
110,1,254,1
110,0,265,1
110,0,266,1
110,0,267,1
110,0,268,1
110,0,269,1
111,1,367,1
111,1,368,1
111,1,369,1
111,1,370,1
111,1,371,1
111,0,372,1
111,0,373,1
111,0,374,1
111,0,375,1
111,0,376,1
112,1,56,1
112,1,57,1
112,1,58,1
112,1,59,1
112,1,60,1
112,0,220,1
112,0,221,1
112,0,222,1
112,0,223,1
112,0,224,1
113,1,41,1
113,1,42,1
113,1,43,1
113,1,44,1
113,1,45,1
113,0,265,1
113,0,266,1
113,0,267,1
113,0,268,1
113,0,269,1
114,1,377,1
114,1,378,1
114,1,379,1
114,1,380,1
114,1,381,1
114,0,382,1
114,0,383,1
114,0,384,1
114,0,385,1
114,0,386,1
115,1,387,1
115,1,388,1
115,1,389,1
115,1,390,1
115,1,391,1
115,0,392,1
115,0,393,1
115,0,394,1
115,0,395,1
115,0,396,1
116,1,397,1
116,1,398,1
116,1,399,1
116,1,400,1
116,1,401,1
116,0,402,1
116,0,403,1
116,0,404,1
116,0,405,1
116,0,406,1
117,1,367,1
117,1,368,1
117,1,369,1
117,1,370,1
117,1,371,1
117,0,377,1
117,0,378,1
117,0,379,1
117,0,380,1
117,0,381,1
118,1,382,1
118,1,383,1
118,1,384,1
118,1,385,1
118,1,386,1
118,0,372,1
118,0,373,1
118,0,374,1
118,0,375,1
118,0,376,1
119,1,387,1
119,1,388,1
119,1,389,1
119,1,390,1
119,1,391,1
119,0,397,1
119,0,398,1
119,0,399,1
119,0,400,1
119,0,401,1
120,1,402,1
120,1,403,1
120,1,404,1
120,1,405,1
120,1,406,1
120,0,392,1
120,0,393,1
120,0,394,1
120,0,395,1
120,0,396,1
121,1,382,1
121,1,383,1
121,1,384,1
121,1,385,1
121,1,386,1
121,0,377,1
121,0,378,1
121,0,379,1
121,0,380,1
121,0,381,1
122,1,397,1
122,1,398,1
122,1,399,1
122,1,400,1
122,1,401,1
122,0,402,1
122,0,403,1
122,0,404,1
122,0,405,1
122,0,406,1
123,1,387,1
123,1,388,1
123,1,389,1
123,1,390,1
123,1,391,1
123,0,382,1
123,0,383,1
123,0,384,1
123,0,385,1
123,0,386,1
124,1,201,1
124,1,202,1
124,1,203,1
124,1,204,1
124,1,310,1
124,0,111,1
124,0,112,1
124,0,113,1
124,0,114,1
124,0,115,1
125,1,136,1
125,1,137,1
125,1,138,1
125,1,139,1
125,1,140,1
125,0,106,1
125,0,107,1
125,0,108,1
125,0,109,1
125,0,110,1
126,1,367,1
126,1,368,1
126,1,369,1
126,1,370,1
126,1,371,1
126,0,397,1
126,0,398,1
126,0,399,1
126,0,400,1
126,0,401,1
127,1,387,1
127,1,388,1
127,1,389,1
127,1,390,1
127,1,391,1
127,0,367,1
127,0,368,1
127,0,369,1
127,0,370,1
127,0,371,1
128,1,11,1
128,1,12,1
128,1,13,1
128,1,14,1
128,1,15,1
128,0,16,1
128,0,17,1
128,0,18,1
128,0,19,1
128,0,20,1
129,1,407,1
129,1,408,1
129,1,409,1
129,1,410,1
129,1,411,1
129,0,412,1
129,0,413,1
129,0,414,1
129,0,415,1
129,0,416,1
130,1,417,1
130,1,418,1
130,1,419,1
130,1,420,1
130,1,421,1
130,0,96,1
130,0,97,1
130,0,98,1
130,0,99,1
130,0,100,1
131,1,422,1
131,1,423,1
131,1,424,1
131,1,425,1
131,1,426,1
131,0,407,1
131,0,408,1
131,0,409,1
131,0,410,1
131,0,411,1
132,1,427,1
132,1,428,1
132,1,429,1
132,1,430,1
132,1,431,1
132,0,417,1
132,0,418,1
132,0,419,1
132,0,420,1
132,0,421,1
133,1,341,1
133,1,342,1
133,1,343,1
133,1,344,1
133,1,345,1
133,0,432,1
133,0,433,1
133,0,434,1
133,0,435,1
133,0,436,1
134,1,437,1
134,1,438,1
134,1,439,1
134,1,440,1
134,1,441,1
134,0,442,1
134,0,443,1
134,0,444,1
134,0,445,1
134,0,446,1
135,1,447,1
135,1,448,1
135,1,449,1
135,1,450,1
135,1,451,1
135,0,452,1
135,0,453,1
135,0,454,1
135,0,455,1
135,0,456,1
136,1,457,1
136,1,458,1
136,1,459,1
136,1,460,1
136,1,461,1
136,0,462,1
136,0,463,1
136,0,464,1
136,0,465,1
136,0,466,1
137,1,437,1
137,1,438,1
137,1,439,1
137,1,440,1
137,1,441,1
137,0,341,1
137,0,342,1
137,0,343,1
137,0,344,1
137,0,345,1
138,1,447,1
138,1,448,1
138,1,449,1
138,1,450,1
138,1,451,1
138,0,457,1
138,0,458,1
138,0,459,1
138,0,460,1
138,0,461,1
139,1,356,1
139,1,357,1
139,1,358,1
139,1,359,1
139,1,360,1
139,0,467,1
139,0,468,1
139,0,469,1
139,0,470,1
139,0,471,1
140,1,467,1
140,1,468,1
140,1,469,1
140,1,470,1
140,1,471,1
140,0,270,1
140,0,271,1
140,0,272,1
140,0,273,1
140,0,274,1
141,1,472,1
141,1,473,1
141,1,474,1
141,1,475,1
141,1,25,1
141,0,201,1
141,0,202,1
141,0,203,1
141,0,204,1
141,0,310,1
142,1,111,1
142,1,112,1
142,1,113,1
142,1,114,1
142,1,115,1
142,0,16,1
142,0,17,1
142,0,18,1
142,0,19,1
142,0,20,1
143,1,26,1
143,1,27,1
143,1,28,1
143,1,29,1
143,1,30,1
143,0,476,1
143,0,477,1
143,0,478,1
143,0,479,1
143,0,480,1
144,1,182,1
144,1,86,1
144,1,183,1
144,1,87,1
144,1,88,1
144,0,481,1
144,0,482,1
144,0,483,1
144,0,484,1
144,0,485,1
145,1,260,1
145,1,261,1
145,1,262,1
145,1,263,1
145,1,264,1
145,0,126,1
145,0,127,1
145,0,128,1
145,0,129,1
145,0,130,1
146,1,407,1
146,1,408,1
146,1,409,1
146,1,410,1
146,1,411,1
146,0,412,1
146,0,413,1
146,0,414,1
146,0,415,1
146,0,416,1
147,1,96,1
147,1,97,1
147,1,98,1
147,1,99,1
147,1,100,1
147,0,417,1
147,0,418,1
147,0,419,1
147,0,420,1
147,0,421,1
148,1,432,1
148,1,433,1
148,1,434,1
148,1,435,1
148,1,436,1
148,0,442,1
148,0,443,1
148,0,444,1
148,0,445,1
148,0,446,1
149,1,462,1
149,1,463,1
149,1,464,1
149,1,465,1
149,1,466,1
149,0,452,1
149,0,453,1
149,0,454,1
149,0,455,1
149,0,456,1
150,1,432,1
150,1,433,1
150,1,434,1
150,1,435,1
150,1,436,1
150,0,341,1
150,0,342,1
150,0,343,1
150,0,344,1
150,0,345,1
151,1,457,1
151,1,458,1
151,1,459,1
151,1,460,1
151,1,461,1
151,0,462,1
151,0,463,1
151,0,464,1
151,0,465,1
151,0,466,1
152,1,356,1
152,1,357,1
152,1,358,1
152,1,359,1
152,1,360,1
152,0,486,1
152,0,487,1
152,0,488,1
152,0,489,1
152,0,490,1
153,1,491,1
153,1,492,1
153,1,493,1
153,1,494,1
153,1,495,1
153,0,326,1
153,0,327,1
153,0,328,1
153,0,329,1
153,0,330,1
154,1,496,1
154,1,497,1
154,1,498,1
154,1,499,1
154,1,500,1
154,0,501,1
154,0,502,1
154,0,503,1
154,0,504,1
154,0,505,1
155,1,281,1
155,1,282,1
155,1,283,1
155,1,284,1
155,1,506,1
155,0,280,1
155,0,507,1
155,0,508,1
155,0,509,1
155,0,510,1
156,1,346,1
156,1,347,1
156,1,348,1
156,1,349,1
156,1,350,1
156,0,285,1
156,0,286,1
156,0,287,1
156,0,288,1
156,0,289,1
157,1,511,1
157,1,473,1
157,1,474,1
157,1,475,1
157,1,25,1
157,0,476,1
157,0,477,1
157,0,478,1
157,0,479,1
157,0,480,1
158,1,31,1
158,1,32,1
158,1,33,1
158,1,34,1
158,1,35,1
158,0,51,1
158,0,52,1
158,0,53,1
158,0,54,1
158,0,55,1
159,1,512,1
159,1,513,1
159,1,514,1
159,1,515,1
159,1,516,1
159,0,31,1
159,0,32,1
159,0,33,1
159,0,34,1
159,0,35,1
160,1,332,1
160,1,333,1
160,1,517,1
160,1,334,1
160,1,335,1
160,0,326,1
160,0,327,1
160,0,328,1
160,0,329,1
160,0,330,1
161,1,518,1
161,1,519,1
161,1,520,1
161,1,521,1
161,1,522,1
161,0,11,1
161,0,12,1
161,0,13,1
161,0,14,1
161,0,15,1
162,1,16,1
162,1,17,1
162,1,18,1
162,1,19,1
162,1,20,1
162,0,201,1
162,0,202,1
162,0,203,1
162,0,204,1
162,0,310,1
163,1,71,1
163,1,72,1
163,1,73,1
163,1,74,1
163,1,75,1
163,0,11,1
163,0,12,1
163,0,13,1
163,0,14,1
163,0,15,1
164,1,422,1
164,1,423,1
164,1,424,1
164,1,425,1
164,1,426,1
164,0,96,1
164,0,97,1
164,0,98,1
164,0,99,1
164,0,100,1
165,1,407,1
165,1,408,1
165,1,409,1
165,1,410,1
165,1,411,1
165,0,427,1
165,0,428,1
165,0,429,1
165,0,430,1
165,0,431,1
166,1,437,1
166,1,438,1
166,1,439,1
166,1,440,1
166,1,441,1
166,0,457,1
166,0,458,1
166,0,459,1
166,0,460,1
166,0,461,1
167,1,447,1
167,1,448,1
167,1,449,1
167,1,450,1
167,1,451,1
167,0,432,1
167,0,433,1
167,0,434,1
167,0,435,1
167,0,436,1
168,1,300,1
168,1,301,1
168,1,302,1
168,1,303,1
168,1,304,1
168,0,275,1
168,0,276,1
168,0,277,1
168,0,278,1
168,0,279,1
169,1,336,1
169,1,337,1
169,1,338,1
169,1,339,1
169,1,340,1
169,0,501,1
169,0,502,1
169,0,503,1
169,0,504,1
169,0,505,1
170,1,300,1
170,1,301,1
170,1,302,1
170,1,303,1
170,1,304,1
170,0,321,1
170,0,322,1
170,0,323,1
170,0,324,1
170,0,325,1
171,1,392,1
171,1,393,1
171,1,394,1
171,1,396,1
171,1,523,1
171,0,507,1
171,0,508,1
171,0,509,1
171,0,510,1
171,0,524,1
172,1,525,1
172,1,526,1
172,1,527,1
172,1,528,1
172,1,529,1
172,0,530,1
172,0,531,1
172,0,532,1
172,0,533,1
172,0,534,1
173,1,290,1
173,1,291,1
173,1,292,1
173,1,293,1
173,1,294,1
173,0,351,1
173,0,352,1
173,0,353,1
173,0,354,1
173,0,355,1
174,1,177,1
174,1,178,1
174,1,179,1
174,1,180,1
174,1,181,1
174,0,126,1
174,0,127,1
174,0,128,1
174,0,129,1
174,0,130,1
175,1,31,1
175,1,32,1
175,1,33,1
175,1,34,1
175,1,35,1
175,0,201,1
